target_id,source_id,ra,dec,RUWE,non_single_star
2MASS J16224517+2559581,1303432624838106624,245.6881837,25.9994812,0.9972188,0
2MASS J16224517+2559581,1303432624838106624,245.6881837,25.9994812,0.9972188,0
2MASS J16224530+3015232,1318216898702762752,245.6887604,30.25646091,1.0687901,0
2MASS J16224530+3015232,1318216898702762624,245.6888995,30.25550782,1.0198802,0
2MASS J16224555+2541075,1303406270918750464,245.6897926,25.68542504,0.9885779,0
2MASS J16224574+2520099,1302623315561397760,245.69059,25.33607168,1.0541483,0
2MASS J16224600+3107463,1319169075772550016,245.6916547,31.12952405,0.9229923,0
2MASS J16224651+2659520,1305235755188083456,245.6938136,26.99771068,1.1485695,0
2MASS J16224651+2659520,1305235755188083456,245.6938136,26.99771068,1.1485695,0
2MASS J16224651+2659520,1305235755187031040,245.6928137,26.99853959,1.042353,0
2MASS J16224651+2659520,1305235755187031040,245.6928137,26.99853959,1.042353,0
2MASS J16224701+2802264,1305438477644238720,245.695809,28.04071967,1.4834714,0
2MASS J16224701+2802264,1305438473348480896,245.694777,28.03971698,1.0055426,0
2MASS J16224765+2906206,1317941161802524928,245.6985914,29.10577108,1.4922268,3
2MASS J16224801+3103599,1319144538623454208,245.7000014,31.06665169,0.9748994,0
2MASS J16224889+3021528,1318264860600980608,245.7037401,30.36467375,0.9137535,0
2MASS J16224926+2552406,1303413211585916928,245.704863,25.87804697,1.1350639,0
2MASS J16224926+2552406,1303413211585916928,245.704863,25.87804697,1.1350639,0
2MASS J16224926+2552406,1303413211585916928,245.704863,25.87804697,1.1350639,0
2MASS J16225040+2538280,1303381875504648960,245.7101051,25.64105246,3.692495,0
2MASS J16225040+2538280,1303381875504648960,245.7101051,25.64105246,3.692495,0
2MASS J16225040+2538280,1303381875504648960,245.7101051,25.64105246,3.692495,0
2MASS J16225040+2538280,1303381875503423360,245.7098676,25.6409208,1.4118563,0
2MASS J16225040+2538280,1303381875503423360,245.7098676,25.6409208,1.4118563,0
2MASS J16225040+2538280,1303381875503423360,245.7098676,25.6409208,1.4118563,0
2MASS J16225042+3023326,1318358770062354816,245.710072,30.39238857,0.97428226,0
2MASS J16225042+3023326,1318358770062354816,245.710072,30.39238857,0.97428226,0
2MASS J16225080+3000276,1318203051727991296,245.7117379,30.00766571,1.0250717,0
2MASS J16225108+3242495,1325508756739468416,245.7127758,32.71371007,0.95772827,0
2MASS J16225142+2507457,1302601011793918080,245.7143111,25.12929826,1.0403634,0
2MASS J16225142+2507457,1302601016088693888,245.7137851,25.12932312,,0
2MASS J16225198+3035439,1318366260485337472,245.7167442,30.59556374,5.816059,0
2MASS J16225222+2707555,1305240050155392640,245.717587,27.13208444,0.91518384,0
2MASS J16225222+2707555,1305240050155392640,245.717587,27.13208444,0.91518384,0
2MASS J16225273+3051462,1318389899985364992,245.7194913,30.86289632,0.9946823,0
2MASS J16225279+2945259,1318183840337897344,245.719892,29.75709153,0.9941375,0
2MASS J16225304+2706021,1305239740917742976,245.7210791,27.10059859,1.1376715,2
2MASS J16225304+2706021,1305239740917742976,245.7210791,27.10059859,1.1376715,2
2MASS J16225397+3301474,1325534213008912896,245.7247381,33.02992874,1.0294539,2
2MASS J16225453+2731262,1305268873680036992,245.7270567,27.52406481,0.9717546,0
2MASS J16225563+2725305,1305263174259353472,245.7317994,27.4251562,1.2560322,0
2MASS J16225721+3220292,1325288064139608448,245.7384068,32.34126585,3.9953306,3
2MASS J16225747+2516049,1302604589503290880,245.739512,25.26783318,4.377734,0
2MASS J16225747+2516049,1302604589503290880,245.739512,25.26783318,4.377734,0
2MASS J16225756+2730152,1305268053342212480,245.7398866,27.50419621,0.91513026,0
2MASS J16225814+2906158,1317938271287990144,245.7422738,29.10442149,0.89979917,0
2MASS J16225857+2640527,1305015268747053184,245.7440685,26.68126729,1.078977,0
2MASS J16225904+2605103,1303433518191307264,245.7460099,26.08611662,1.0188282,0
2MASS J16225904+2605103,1303433518191307264,245.7460099,26.08611662,1.0188282,0
2MASS J16225904+2605103,1303433518191420928,245.7457341,26.08566704,1.9749982,0
2MASS J16225904+2605103,1303433518191420928,245.7457341,26.08566704,1.9749982,0
2MASS J16225924+2545180,1303407164271949824,245.7467662,25.75520176,5.6990085,1
2MASS J16225924+2545180,1303407164271949824,245.7467662,25.75520176,5.6990085,1
2MASS J16225924+2545180,1303407164271949824,245.7467662,25.75520176,5.6990085,1
2MASS J16225990+3016471,1318217173580653696,245.7495164,30.27980385,,0
2MASS J16225990+3016471,1318217173580653696,245.7495164,30.27980385,,0
2MASS J16230032+3307232,1325535935292547328,245.7513432,33.12301389,1.2346939,0
2MASS J16230055+3142470,1319202748316394880,245.7524352,31.71289842,0.87773013,0
2MASS J16230110+3101171,1318393503461968128,245.7545793,31.02136731,1.0011727,0
2MASS J16230118+2841523,1317505652118563456,245.7550347,28.69772574,7.1976714,0
2MASS J16230119+2942068,1318182710762836480,245.7549692,29.70190197,0.94936806,0
2MASS J16230167+2604527,1303433342095463680,245.7568805,26.08137233,0.9959521,0
2MASS J16230196+2532119,1302629740831848576,245.7581925,25.53666078,1.0122498,0
2MASS J16230196+2532119,1302629740831848576,245.7581925,25.53666078,1.0122498,0
2MASS J16230196+2532119,1302629740831848576,245.7581925,25.53666078,1.0122498,0
2MASS J16230299+2547263,1303408744819916800,245.762452,25.79059442,3.2692199,1
2MASS J16230346+2554268,1303413555183298048,245.7643962,25.90729208,1.0961924,0
2MASS J16230391+2951011,1318186284175640960,245.7663186,29.8502643,1.0324353,0
2MASS J16230588+3242151,1325508310062864896,245.7744527,32.70418347,0.9805955,0
2MASS J16230614+3208221,1325281119175983616,245.7759,32.13823861,1.0385417,0
2MASS J16230621+3206269,1325269338082122880,245.7756404,32.10756034,0.8958308,0
2MASS J16230721+3023321,1318358598263655168,245.7800859,30.39245669,0.980718,0
2MASS J16230796+2715527,1305249052406855168,245.7831244,27.2647071,0.92696935,0
2MASS J16230796+2715527,1305249052406855168,245.7831244,27.2647071,0.92696935,0
2MASS J16230872+3040080,1318372720116151040,245.7862994,30.66888394,1.0128943,0
2MASS J16231106+3201063,1325262156897381248,245.7960178,32.01853936,0.9392874,0
2MASS J16231343+2917086,1317949786096763904,245.8060232,29.28563299,2.1348596,3
2MASS J16231490+2558366,1303420186612918272,245.8120464,25.97685458,0.9896328,0
2MASS J16231490+2558366,1303420186612918272,245.8120464,25.97685458,0.9896328,0
2MASS J16231490+2558366,1303420186612918272,245.8120464,25.97685458,0.9896328,0
2MASS J16231509+2726142,1305264475633530368,245.8127439,27.43729806,1.103327,0
2MASS J16231862+2656076,1305046055072779520,245.827494,26.93539399,0.9736838,0
2MASS J16231941+2618092,1304941738906882304,245.8307447,26.30230377,1.0202985,0
2MASS J16231941+2618092,1304941738906882304,245.8307447,26.30230377,1.0202985,0
2MASS J16231948+2507335,1302599676060686208,245.8311964,25.12598329,2.7635136,0
2MASS J16231948+2507335,1302599676060686208,245.8311964,25.12598329,2.7635136,0
2MASS J16232058+2503437,1302598129872452608,245.8357113,25.06209883,0.99074954,0
2MASS J16232058+2503437,1302598129872452608,245.8357113,25.06209883,0.99074954,0
2MASS J16232147+2547540,1303408950978339840,245.8394584,25.79837835,1.0953181,0
2MASS J16232209+2548399,1303409118479924864,245.8420005,25.81111542,1.7994783,1
2MASS J16232375+2901557,1317889931432617344,245.8484793,29.03217982,1.1274056,0
2MASS J16232388+2606542,1303434583343188736,245.8494462,26.1149771,5.2500386,0
2MASS J16232388+2606542,1303434583343188736,245.8494462,26.1149771,5.2500386,0
2MASS J16232388+2606542,1303434583343188736,245.8494462,26.1149771,5.2500386,0
2MASS J16232388+2606542,1303434583341682304,245.8497944,26.11490564,1.3175652,0
2MASS J16232388+2606542,1303434583341682304,245.8497944,26.11490564,1.3175652,0
2MASS J16232388+2606542,1303434583341682304,245.8497944,26.11490564,1.3175652,0
2MASS J16232393+2834379,1317492148741358464,245.8496944,28.5771915,1.1392764,2
2MASS J16232505+3230503,1325315311412222336,245.8544247,32.51394376,0.83198917,0
2MASS J16232634+2608480,1303435476696388224,245.8598094,26.14667015,0.96369815,0
2MASS J16232634+2608480,1303435476696388224,245.8598094,26.14667015,0.96369815,0
2MASS J16232634+2608480,1303435476696524032,245.8604291,26.14720568,1.2412381,0
2MASS J16232634+2608480,1303435476696524032,245.8604291,26.14720568,1.2412381,0
2MASS J16232664+2738569,1305363985731296896,245.8610148,27.64904177,1.021781,0
2MASS J16232664+2738569,1305363985731296896,245.8610148,27.64904177,1.021781,0
2MASS J16232763+3002058,1318197519810728448,245.8653234,30.03506053,1.1013337,0
2MASS J16232765+2501168,1302550816512715264,245.865217,25.02127255,0.9924195,0
2MASS J16232765+2501168,1302550816512715264,245.865217,25.02127255,0.9924195,0
2MASS J16232765+2501168,1302550816512715264,245.865217,25.02127255,0.9924195,0
2MASS J16232777+2552283,1303415444968896640,245.8655657,25.87448323,5.4014974,3
2MASS J16232777+3013511,1318306818137908608,245.8657363,30.23083619,1.0690393,0
2MASS J16232810+2703334,1305049353607672192,245.8671873,27.05918594,1.0361667,0
2MASS J16232810+2703334,1305049349312482304,245.8664495,27.05814654,1.0390986,0
2MASS J16232811+2518550,1302610082764843264,245.867197,25.31513954,1.1981518,0
2MASS J16232811+2518550,1302610082764843264,245.867197,25.31513954,1.1981518,0
2MASS J16232939+2617562,1304941017352374656,245.8725274,26.29893097,1.0364188,0
2MASS J16232939+2617562,1304941017352374656,245.8725274,26.29893097,1.0364188,0
2MASS J16232967+2708032,1305237919851596160,245.8736558,27.13423826,1.0431249,0
2MASS J16233253+3030158,1318361209603772160,245.8855308,30.50436805,2.386403,0
2MASS J16233255+3241014,1325510783964017152,245.8856163,32.68370704,0.8711502,0
2MASS J16233365+2714075,1305245444634308352,245.8900625,27.23534743,0.9759594,0
2MASS J16233434+2649314,1305041519587294464,245.893154,26.82523129,1.0027041,0
2MASS J16233637+3040484,1318372303503401344,245.901436,30.68010205,1.8683156,0
2MASS J16233637+3040484,1318372307799281024,245.901663,30.67993835,1.7553089,0
2MASS J16233654+2542138,1302656541427891456,245.9022778,25.70380765,1.2159928,0
2MASS J16233681+2943485,1317996824578629632,245.9033145,29.73016403,1.1170763,0
2MASS J16233742+3249179,1325516311585141760,245.9058633,32.82169391,1.0653791,0
2MASS J16233773+2930340,1317989054981280512,245.907188,29.50942816,0.94537365,0
2MASS J16233849+3036295,1318368493868314240,245.9088618,30.60868256,1.0242972,0
2MASS J16233888+2609391,1304935996533507712,245.91195,26.16092876,6.454983,0
2MASS J16233952+2628510,1304997264244135680,245.9146964,26.48081272,1.1733406,0
2MASS J16234058+2912254,1317945452473304448,245.9191052,29.20699454,0.94206536,0
2MASS J16234066+2542427,1302656850665536128,245.9194352,25.71190502,1.0745691,0
2MASS J16234066+2542427,1302656850665536128,245.9194352,25.71190502,1.0745691,0
2MASS J16234124+3139522,1325203431807540352,245.9218099,31.66448801,1.022656,0
2MASS J16234232+2622224,1304943869210660352,245.9263712,26.37290355,1.4843637,0
2MASS J16234241+3035201,1318367669234589696,245.9267455,30.58897785,0.846736,0
2MASS J16234366+2520045,1302611461451023616,245.9318818,25.33440533,2.01476,0
2MASS J16234366+2520045,1302611461451023616,245.9318818,25.33440533,2.01476,0
2MASS J16234366+2520045,1302611461451023616,245.9318818,25.33440533,2.01476,0
2MASS J16234404+2635011,1304999257109161088,245.9335331,26.58366613,1.0003241,0
2MASS J16234439+2637210,1305000837657127424,245.935102,26.62259154,0.9989489,0
2MASS J16234523+2548428,1303414001859873024,245.9386008,25.81181116,1.963696,0
2MASS J16234523+2548428,1303414001859873024,245.9386008,25.81181116,1.963696,0
2MASS J16234523+2548428,1303414001859873024,245.9386008,25.81181116,1.963696,0
2MASS J16234559+3239463,1325509787531600640,245.9398183,32.66302389,23.633215,0
2MASS J16234610+2630016,1304997401683088896,245.9420535,26.50031444,1.0033177,0
2MASS J16234686+3454134,1329205830227724544,245.9451487,34.90382718,1.1338004,0
2MASS J16234742+3038361,1318369043624127744,245.9476406,30.64335212,1.0012206,0
2MASS J16234980+3057066,1318412062016592640,245.9576291,30.95209278,0.98100406,0
2MASS J16235016+2538307,1302652418259276672,245.9589086,25.64189805,0.9052389,0
2MASS J16235016+2538307,1302652418259276672,245.9589086,25.64189805,0.9052389,0
2MASS J16235016+2538307,1302652418259276672,245.9589086,25.64189805,0.9052389,0
2MASS J16235030+2853325,1317884399514529280,245.9593651,28.89207104,1.113038,0
2MASS J16235060+2517501,1302608334714828672,245.9608307,25.29726325,1.0197527,0
2MASS J16235060+2517501,1302608334714828672,245.9608307,25.29726325,1.0197527,0
2MASS J16235125+2832096,1317488266090904448,245.9635002,28.53602757,0.9941808,0
2MASS J16235434+2734578,1305360377958762368,245.976406,27.58270339,1.1316183,0
2MASS J16235448+2843172,1317494966240077824,245.9768808,28.72145416,5.774794,0
2MASS J16235448+2843172,1317494966240501248,245.9775612,28.72083192,1.0504941,0
2MASS J16235628+2500087,1302547277459654016,245.9845362,25.00236488,1.1504725,0
2MASS J16235628+2500087,1302547277459654016,245.9845362,25.00236488,1.1504725,0
2MASS J16235667+2524426,1302635788145948544,245.9862021,25.41179806,1.0435582,0
2MASS J16235667+2524426,1302635788145948544,245.9862021,25.41179806,1.0435582,0
2MASS J16235684+3221234,1325308057210863104,245.9867969,32.35648475,0.9090566,0
2MASS J16235684+3221234,1325308061507403648,245.9863139,32.35667552,1.6984458,0
2MASS J16235741+2720207,1305247781096517632,245.9893317,27.33910715,1.1023154,0
2MASS J16235746+3036500,1318368012831969408,245.989193,30.61370022,0.95428836,0
2MASS J16235772+2809208,1305452084100611072,245.9905582,28.15579671,0.9437611,0
2MASS J16235798+2826079,1305477024973872000,245.9915358,28.43554462,1.0684675,0
2MASS J16235806+3119160,1319178730859255296,245.9919496,31.32078455,11.7212305,3
2MASS J16235881+3043199,1318371139568759168,245.9949864,30.72214722,1.1333398,0
2MASS J16235882+3032348,1318320562033275520,245.9950694,30.54297163,0.9634799,0
2MASS J16235882+3032348,1318320562033275520,245.9950694,30.54297163,0.9634799,0
2MASS J16235954+2737518,1305361717988559360,245.9981109,27.63100395,1.1129857,0
2MASS J16240151+3200208,1325265554214512512,246.0062837,32.00573823,0.9764774,0
2MASS J16240298+2932345,1317977892362753280,246.0124969,29.54277204,0.97810835,0
2MASS J16240380+2729139,1305346462264695936,246.0157463,27.48712165,0.9781958,0
2MASS J16240385+2550291,1302663894411904128,246.016122,25.84135028,0.9634569,0
2MASS J16240481+2956487,1318193637159826688,246.020187,29.94692361,0.9195376,0
2MASS J16240758+2914142,1317900308073481472,246.0315396,29.23731985,1.2641977,0
2MASS J16240789+2514410,1302606990388392192,246.0328409,25.24465876,0.9490954,0
2MASS J16240878+2601052,1304919370717182976,246.036584,26.01812992,0.9617928,0
2MASS J16240937+2633344,1304999531987068416,246.0390446,26.5594583,0.98406404,0
2MASS J16241058+3226058,1325310191811183744,246.0436804,32.43475128,5.3565645,3
2MASS J16241081+2957325,1318193671519564928,246.044542,29.95868927,0.9821437,0
2MASS J16241225+2828265,1305477510307034496,246.0510594,28.47399386,1.0119019,0
2MASS J16241245+2807441,1305451122027987584,246.0518068,28.12903309,0.96392435,0
2MASS J16241259+2551161,1302665200081960576,246.0524338,25.85418155,1.0287092,0
2MASS J16241259+2551161,1302665200081960576,246.0524338,25.85418155,1.0287092,0
2MASS J16241272+2916015,1317900445512435840,246.0529578,29.26713608,1.0070683,0
2MASS J16241438+3215402,1325294901727649664,246.0599175,32.26114199,0.9476577,0
2MASS J16241443+2825428,1305474138755849216,246.0598353,28.42844051,1.3214378,0
2MASS J16241443+2825428,1305477097990167168,246.0596079,28.42848355,,0
2MASS J16241447+2703320,1305051552630904448,246.0602078,27.05897426,1.0173672,0
2MASS J16241480+3104577,1318420342713649152,246.0616866,31.08269841,1.0037415,0
2MASS J16241481+2956205,1318005929909338368,246.0615434,29.93878243,0.8682829,0
2MASS J16241489+2907407,1317897215697013376,246.0619541,29.12794469,1.1158043,0
2MASS J16241516+2608316,1304924868275326976,246.0632426,26.142065,8.669011,0
2MASS J16241516+2608316,1304924868275326976,246.0632426,26.142065,8.669011,0
2MASS J16241551+2637281,1305000356620687488,246.0645703,26.62443947,1.4470938,2
2MASS J16241576+3117501,1318427901856136320,246.065841,31.29725638,1.0731604,0
2MASS J16241664+2627444,1304949779086279040,246.0693011,26.46243983,1.0929385,0
2MASS J16241664+2627444,1304949779086279040,246.0693011,26.46243983,1.0929385,0
2MASS J16241686+2559163,1304918374284766464,246.0701908,25.98778863,1.0050697,0
2MASS J16241686+2559163,1304918374284766464,246.0701908,25.98778863,1.0050697,0
2MASS J16241701+2617457,1304938577810941952,246.070878,26.29601829,0.922207,0
2MASS J16241703+2709533,1305056912750102656,246.0709412,27.16484266,6.775093,0
2MASS J16241742+2625036,1304946411831344128,246.0726014,26.41765429,12.2213,0
2MASS J16241772+2556315,1303416750638942336,246.0738269,25.9419682,1.0558846,0
2MASS J16241772+2556315,1303416750638942336,246.0738269,25.9419682,1.0558846,0
2MASS J16241804+3453201,1329159547660126976,246.0751576,34.88891959,1.0369633,0
2MASS J16241903+2547287,1302662588741836416,246.0791781,25.79062704,1.1112722,0
2MASS J16241903+2547287,1302662588741836416,246.0791781,25.79062704,1.1112722,0
2MASS J16241903+2547287,1302662588741836416,246.0791781,25.79062704,1.1112722,0
2MASS J16241914+2648431,1305030455751516160,246.0798052,26.81199513,1.096975,0
2MASS J16241927+3204327,1325219310303112192,246.0803252,32.07574633,0.96818376,0
2MASS J16241973+3237094,1325321255646951424,246.0819499,32.61904766,0.9840852,0
2MASS J16242122+3459567,1329230706678296448,246.0884052,34.9990343,1.0251765,0
